Año,Nro del Mes,Mes,Nombre Dia,Rango del Dia,Localidad,Sexo,Delito,Modalidad,Arma Empleada,Numero Hechos
2021,01,ENE,MARTES,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,MAÑANA,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,MAÑANA,17 - CANDELARIA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2021,01,ENE,MARTES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,MAÑANA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,15 - ANTONIO NARIÑO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,01,ENE,MARTES,MAÑANA,15 - ANTONIO NARIÑO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,MAÑANA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,TARDE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑA ENTRE HERMANOS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,TARDE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,JERINGA,1
2021,01,ENE,MARTES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,01,ENE,MARTES,TARDE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,TARDE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,TARDE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,01,ENE,MARTES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,01,ENE,MARTES,TARDE,13 - TEUSAQUILLO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,01,ENE,MARTES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,PERRO,1
2021,01,ENE,MARTES,TARDE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,TARDE,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,TARDE,13 - TEUSAQUILLO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,03 - SANTA FE,-,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,TARDE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,12 - BARRIOS UNIDOS,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,01,ENE,MARTES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,QUEMADURAS,POLVORA(FUEGOS PIROTECNICOS),1
2021,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,QUEMADURAS,POLVORA(FUEGOS PIROTECNICOS),2
2021,01,ENE,MARTES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,17 - CANDELARIA,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,NOCHE,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA DE FUEGO,1
2021,01,ENE,MARTES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,VIOLENCIA INTRAFAMILIAR,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,ATRACO,ESCOPOLAMINA,1
2021,01,ENE,MARTES,NOCHE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,17 - CANDELARIA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MARTES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MARTES,NOCHE,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,12 - BARRIOS UNIDOS,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,01,ENE,MIÉRCOLES,MADRUGADA,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA DE FUEGO,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,15 - ANTONIO NARIÑO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,01,ENE,MIÉRCOLES,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MAÑANA,05 - USME,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MAÑANA,05 - USME,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MAÑANA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,PERRO,1
2021,01,ENE,MIÉRCOLES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MAÑANA,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,01,ENE,MIÉRCOLES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,01,ENE,MIÉRCOLES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
